rank;best_yield;iteration;repetition;best_unc;max_unc;av_unc;std_unc;av_unc_train;av_unc_test;tota_av_unc
45;0.26446403101179405;0;2;0.5437774780612481;0.655041107955708;0.594534509154723;0.02715943693408607;0.17702652109634745;0.5953515502272443;0.5945345091547231
25;0.34273517871893605;0;0;0.6153538734621438;0.6890692473760112;0.624082240173236;0.02814144821808924;0.17690405470488932;0.6249573442543873;0.624082240173236
18;0.17688158859564032;0;6;0.5563187470570523;0.6270560781337354;0.5799882120433694;0.02085107548068655;0.15466771097895873;0.5808205417910491;0.5799882120433693
11;0.18175530585401015;0;13;0.6423879848675742;0.6656951167865927;0.609051128383597;0.023608480572260216;0.16161366568822713;0.6099267398565821;0.609051128383597
9;0.4512399377661527;0;12;0.6394524733785045;0.6959745621532621;0.612792334113904;0.0386413636733438;0.16112175979508048;0.6136762295626689;0.612792334113904
5;0.2677638514950088;0;7;0.6996915771395068;0.7187707547946462;0.6720264644273574;0.02082813020442179;0.14434087427612816;0.6730591172456571;0.6720264644273573
5;0.3406936533330169;1;17;0.6045134335672759;0.6287845352242256;0.6082841711601642;0.010890281566169292;0.12704761948533988;0.6095406634621872;0.6082841711601641
37;0.12403212420984332;1;3;0.4324704164199562;0.5290105655592698;0.4718748817867917;0.02661229230008753;0.14885273821410597;0.4727182816394619;0.47187488178679166
45;0.365391761895803;1;9;0.5547478144334264;0.6327263646442329;0.5769393076214756;0.023962647610137666;0.1524048425484274;0.5780477526999953;0.5769393076214756
30;0.6031266571156417;1;8;0.6044410499477278;0.6497622218489527;0.600974569550409;0.019898045812789113;0.13363510759066421;0.6021947770228886;0.6009745695504088
8;0.32189075941118295;1;14;0.5677538291333413;0.6169795786367004;0.579305772789153;0.015553301922112192;0.1720632315985397;0.5803690692413478;0.579305772789153
17;0.2934353270890516;1;1;0.5377408189120121;0.557340126942794;0.5176599307619033;0.01866753844377337;0.18967066248292053;0.5185162996085846;0.5176599307619032
5;0.40663280523638917;1;15;0.5834369734568295;0.6197696989329543;0.5827083871053932;0.01869514805906946;0.17260877795203589;0.5837791432650625;0.5827083871053932
40;0.2215676284011565;1;2;0.48937154907670644;0.5590349999970219;0.5175892424558631;0.017484785275552264;0.17722683278323065;0.5184779171547473;0.5175892424558631
8;0.12580613291335638;1;11;0.490024098278808;0.512112676748834;0.47492182445629605;0.018280561806271228;0.1403968328759948;0.475795257854678;0.474921824456296
16;0.24095350731998022;1;4;0.5168065729808204;0.5796977680120249;0.5421010884593415;0.01892145997935005;0.16840706116525989;0.5430767908804748;0.5421010884593414
25;0.35373197385685273;1;10;0.5194461133022881;0.587625659458941;0.5437783540118575;0.020180333598066008;0.16708966199703554;0.5447618754009301;0.5437783540118575
40;0.281976159364036;1;0;0.5502278539366454;0.5973447074467073;0.5572032299019457;0.016543883549957308;0.16875084050297082;0.5582174659055983;0.5572032299019457
31;0.5158677265465436;1;5;0.6431820340821709;0.6562633620506498;0.61481495765098;0.020325922046327903;0.19608692820274856;0.6159082423231687;0.61481495765098
32;0.08108644001233746;1;16;0.5203765831858946;0.5444351524269642;0.5172307184970902;0.013769981061120751;0.16097673032044102;0.5181608855680475;0.5172307184970902
12;0.39522959471666763;1;18;0.5419422761210384;0.5835338146019131;0.5392457174339903;0.020738924676621823;0.15905654323249602;0.5402383784632371;0.5392457174339903
40;0.4128299650942159;1;19;0.5208082445117812;0.5740145994704288;0.5446945053762173;0.016682629933302266;0.19133708481262046;0.5456171096074539;0.5446945053762173
6;0.49172044277871996;1;12;0.5510426516086734;0.5713586996227554;0.5220984176233938;0.026680900936577167;0.17019356943073055;0.5230172292374738;0.5220984176233938
36;0.20092144561341005;1;13;0.5010791839385131;0.5481670832771683;0.5200390219844088;0.015048294141003737;0.19185033764606818;0.5208959114996525;0.5200390219844088
2;0.20056358799381668;1;6;0.5000044036058829;0.5366754547927404;0.5005628717807085;0.014349309899547866;0.1747533596841106;0.5014135493579842;0.5005628717807085
4;0.23625412895426168;1;7;0.5319219183140249;0.6063732200801781;0.5676128372404713;0.022669849354299387;0.14216280472707307;0.568723672834501;0.5676128372404712
29;0.6353138392514963;2;8;0.5428796988080157;0.5571888531707699;0.5324414548588409;0.014993152611838563;0.19105258269187395;0.533556376061215;0.5324414548588409
29;0.22437156515134193;2;3;0.4778583384122393;0.5069795328219976;0.4557213576826453;0.020009076818286457;0.16876680480289985;0.4566585051446954;0.4557213576826453
3;0.3237115072548791;2;17;0.5025942009576061;0.5838377366543774;0.5446250870311049;0.022159329829121964;0.14875974264221356;0.5459179196385147;0.5446250870311049
9;0.2681239614687827;2;4;0.4911054140500543;0.5306210810096452;0.4998104803890914;0.015923332982564493;0.16499609786994363;0.5009039303646602;0.4998104803890914
21;0.28490203168088124;2;14;0.5140570600367493;0.5634293536816222;0.5100495322859209;0.0222955986313918;0.18354158538601353;0.5111158547774294;0.5100495322859209
3;0.3285385110394124;2;15;0.4983614096042742;0.5736599212984783;0.5317947803845037;0.02226134427473044;0.17450985488484258;0.5329616155428958;0.5317947803845037
31;0.3412846932343142;2;9;0.5037088780397246;0.5541746243050306;0.5175433803624788;0.019410572846750147;0.17579660638913475;0.5186594704146453;0.5175433803624788
27;0.1822742150773172;2;16;0.512062491041055;0.5539537818009095;0.5178897307707325;0.01524257783051097;0.20265726286290286;0.5189192293595889;0.5178897307707325
39;0.29789702816595276;2;2;0.4807825953777962;0.5213229438665792;0.48939170515005087;0.016873859083083628;0.18464778237241217;0.490386949835804;0.48939170515005076
15;0.2740583475524529;2;1;0.44407342062469446;0.49593387160301705;0.45139511778829594;0.020681804136253076;0.16794515572523971;0.4523208198198539;0.45139511778829594
26;0.38735838934316835;2;5;0.5564863142543285;0.5864754476008893;0.5430719121349384;0.018473950846315337;0.17941810235781222;0.544259547046033;0.5430719121349384
23;0.34825338768240865;2;10;0.4529945278167299;0.5214006243018333;0.4792567821645742;0.020223465507158537;0.16222015659699401;0.4802921728424567;0.4792567821645743
7;0.16368174283806533;2;6;0.4438438133566982;0.4815372338433656;0.4485120836531708;0.018189431861974692;0.16608025575439683;0.4494344606221414;0.4485120836531708
20;0.2282538812451075;2;13;0.44732231099146935;0.5075953172091043;0.4715241277098916;0.023436022156374324;0.1598651195853747;0.4725419559532767;0.4715241277098916
6;0.36064879067261046;2;18;0.42961525157489244;0.5234797874228981;0.47535946510617894;0.027089572901629288;0.18303117370003757;0.4763141623348077;0.475359465106179
9;0.4418775283942924;2;12;0.5099982192487106;0.5402719193657177;0.4858186983115507;0.02391123799481416;0.18450342641098466;0.48680274557445263;0.48581869831155067
13;0.26223255026702674;2;11;0.4729339013215119;0.5234607198192422;0.4801438369554359;0.018092897096788366;0.16566023645513378;0.4811708898636668;0.4801438369554359
39;0.3497436913816534;2;0;0.49005137281529587;0.5694263433309941;0.5188098909271338;0.02210254427971746;0.19844861772976688;0.519856139369973;0.5188098909271338
34;0.36453407543572786;2;19;0.4843575269026354;0.5379548294567782;0.5019860139512448;0.01897114025500112;0.20145126913745068;0.5029675121380959;0.5019860139512448
10;0.3194992564247561;2;7;0.4970829734373537;0.5660447749269057;0.525834710845175;0.025058897324588342;0.17169520139936592;0.5269912735801385;0.5258347108451751
9;0.4160350577794988;3;17;0.5720528828115692;0.595939359397202;0.5606356898967292;0.01888108405823538;0.15568570941473703;0.5622237290358743;0.5606356898967292
25;0.26790213450850664;3;14;0.47845989594234783;0.4912874711674017;0.4594921099329709;0.013755198210989443;0.16743291932341775;0.460637440092224;0.4594921099329709
47;0.2023000567047194;3;3;0.4557320335300851;0.4750494194025886;0.43914219268816135;0.01631924618241664;0.17674003429786;0.4401712207602802;0.43914219268816135
31;0.4871854822293973;3;8;0.5408375630097454;0.551136498107011;0.5115921990761102;0.020525494439340434;0.21788436428064248;0.5127439945066806;0.5115921990761102
10;0.2699775165371895;3;4;0.4473252785476453;0.5202957570647443;0.471310903845147;0.017589692227601955;0.1788627303719157;0.47245775942739493;0.471310903845147
9;0.35001203740211007;3;15;0.44990868597625955;0.5326867548177072;0.48717719069162385;0.02359562028468406;0.1741951270314053;0.4884045713334287;0.48717719069162385
37;0.23089451123671512;3;2;0.4257973607805049;0.4975310956552279;0.4506170126366031;0.021401539063450197;0.1798305195001124;0.45167892045282454;0.4506170126366031
43;0.24767353523798336;3;1;0.4126653203514469;0.48036908024456737;0.4347803066175606;0.020022783940786187;0.17054805703305212;0.43581651151789197;0.4347803066175606
39;0.3396521718453416;3;9;0.46591071082639335;0.5177716442391249;0.4747314589576468;0.019460466500028716;0.18139150441531884;0.4758818117205578;0.4747314589576468
9;0.17248519405620927;3;6;0.40951998957200475;0.4446744544479354;0.41049099394935323;0.013820676608771959;0.18265153123305267;0.4113844820384368;0.41049099394935323
29;0.3677566999866005;3;5;0.5186111875170863;0.5551525138411353;0.5162724411727092;0.016462697836434628;0.19608276023018215;0.5175280869803268;0.5162724411727092
22;0.39908113779821053;3;12;0.4512657319179031;0.5018461263521927;0.45575584272610925;0.018186486366593608;0.1854933248262439;0.45681569573748126;0.45575584272610925
23;0.2573157012911243;3;16;0.4613724591369359;0.5271758751454423;0.47676655091170367;0.0179427975483031;0.18058733580993405;0.4779280380297498;0.47676655091170367
16;0.3252288221588865;3;10;0.42335467336823396;0.4704679985573019;0.43047007961389583;0.017864873280594627;0.17399014761521314;0.4314758832687926;0.4304700796138958
40;0.32195137267717716;3;0;0.4207198785336389;0.5289451206044922;0.46356182049464256;0.028641292640298945;0.18408004765565986;0.4646578274469523;0.4635618204946426
30;0.33163985635829185;3;19;0.4405066880329831;0.48635156843816435;0.45105645346426143;0.01859255144954819;0.18341856131347253;0.4521060138256371;0.45105645346426143
13;0.21328908256245577;3;13;0.3773975809751763;0.45549069103177514;0.4062577107705681;0.0219158477306536;0.14552945697484682;0.40728017451094356;0.4062577107705682
7;0.34762418342406937;3;18;0.43272842514004367;0.5131310993107976;0.46610253319217704;0.025550906362627187;0.19777314028585188;0.4671548053212214;0.4661025331921769
21;0.26397783110964723;3;11;0.4295630930588734;0.4911009563413806;0.43916312741125707;0.01986530004877288;0.15237188995196657;0.44028779893070524;0.43916312741125707
8;0.26474872878853495;3;7;0.45093846513743713;0.5116191584523884;0.4729019372758085;0.020188074659490754;0.17324369218960223;0.4740770676486956;0.4729019372758085
20;0.5067505012323574;4;17;0.5077900669604886;0.5723800182105676;0.5216867548028872;0.020756583687812517;0.17486818299684406;0.5232745442094551;0.5216867548028872
42;0.2785535048733523;4;3;0.42930455050078054;0.46365000508522036;0.42001781477016675;0.016957679376665417;0.17836930438729695;0.4211241192650524;0.42001781477016675
39;0.22571478331302275;4;2;0.4096896082492151;0.4611784878868949;0.4191515169067248;0.017305884222877828;0.18240154655057697;0.4202353951228746;0.4191515169067248
22;0.28528253564102957;4;14;0.4478509991481637;0.47783430505861424;0.4478244740570118;0.016229291046553622;0.1847606323661575;0.4490288212720779;0.4478244740570118
27;0.41731190212074987;4;16;0.47230533022173415;0.5375745993183747;0.4948335821482582;0.019378835851213673;0.19504438366973662;0.49620606376326776;0.4948335821482582
10;0.26450674893165016;4;4;0.4019624504241111;0.4655840640148514;0.41989691597062934;0.01916829471988454;0.1813763745755564;0.4209889001365976;0.41989691597062934
8;0.33882540357690594;4;15;0.4499596081924073;0.5054977930191777;0.4556532345941296;0.017174028000082553;0.20246760157053753;0.4568123578323018;0.4556532345941297
14;0.5449737600848423;4;8;0.49054648848512866;0.5130435808309006;0.47249207497907925;0.017285855105669396;0.19760921619730437;0.4737505314941037;0.47249207497907925
41;0.31228717573234466;4;9;0.42056570882453387;0.4991724822764702;0.4492444753908272;0.021850228869236193;0.1945365997649296;0.45041056769258087;0.4492444753908272
3;0.33904773094621865;4;12;0.4495220538454896;0.4911684445095436;0.43819064926733287;0.023593334707223433;0.18107799315745665;0.43936775102846376;0.43819064926733287
34;0.4309630954469405;4;5;0.5175184745013967;0.5682226366000386;0.5123152446248618;0.018574773874293526;0.19422602614063272;0.5137715065799892;0.5123152446248619
31;0.27692054591607973;4;1;0.39430707465869475;0.4434851009353272;0.40867034862694607;0.01515120085495061;0.17955099705104768;0.40971929268255836;0.40867034862694607
21;0.1532060600614742;4;6;0.3936555010631513;0.4077404352464482;0.3812047191867099;0.012997643869965205;0.16277932823730626;0.3822047046259812;0.3812047191867099
35;0.321473051121519;4;19;0.4404537556551862;0.48363228639067946;0.4404168746880394;0.02019726936635985;0.18377600788098344;0.44159181652430457;0.4404168746880394
8;0.22707211424229773;4;11;0.4206381817295448;0.4968620035547028;0.4335255381218556;0.023504444339207717;0.16816583446732286;0.434740396150359;0.4335255381218556
36;0.43341650518308117;4;0;0.4600787428293171;0.519941671686726;0.4593466918368603;0.02881726858535238;0.19565012834417744;0.4605539357508229;0.4593466918368603
14;0.31586673979100877;4;10;0.4009832930259458;0.458086621228187;0.4066338419678664;0.019859395628287747;0.18500308217528602;0.40764850208464076;0.40663384196786634
13;0.3123764899852847;4;18;0.3951061869447948;0.46011470769444573;0.41925309591086846;0.023966619773636795;0.1909460995996445;0.42029832087763;0.41925309591086846
41;0.1812962179858003;4;13;0.3842155161458549;0.43542644289735494;0.39287489002637743;0.01792565402345838;0.15602733917472528;0.39395921498122477;0.39287489002637743
7;0.28009669892837186;4;7;0.40048832487576486;0.49155770418711636;0.43833753785358437;0.028537267393810326;0.17038835019252893;0.43956425094294177;0.43833753785358437
17;0.460536751556037;5;17;0.48855509955016263;0.5642979875710044;0.5110880270331557;0.021022240866158247;0.1817400199603809;0.51281236214872;0.5110880270331557
46;0.24119469476512378;5;3;0.4054006752054159;0.4408581990674326;0.39246148834439337;0.019779352552901697;0.16606199689256543;0.3936468259959736;0.39246148834439337
42;0.21676719075329595;5;2;0.3792540722372677;0.43930358897569305;0.39300402731891326;0.02111842062488322;0.16516348116111187;0.3941969097595301;0.39300402731891326
10;0.2879652755460881;5;4;0.36044872259326066;0.45952446100462385;0.3958226355428402;0.026384169131540833;0.1763226722701255;0.3969718500102366;0.3958226355428402
32;0.3908010360694094;5;16;0.4544266543316382;0.517714246817768;0.4800244115783266;0.01961758193338286;0.18797426481503568;0.4815534699383438;0.4800244115783266
35;0.4608511603881628;5;9;0.4915003677982479;0.5017033420021282;0.46141375348403635;0.02006521012150853;0.1831495461832075;0.46287063415053287;0.46141375348403635
7;0.30875119012667324;5;15;0.4232669034965224;0.48584228275644864;0.43355729607981935;0.020026713846219624;0.18995814138741493;0.43483268432428224;0.43355729607981935
27;0.27907929400501197;5;14;0.4347265378777575;0.4672290906446408;0.4288769635550554;0.01389107311331387;0.18631168934225792;0.43014693881271404;0.4288769635550554
36;0.27551795289519343;5;1;0.3760021341177891;0.42339984080913456;0.3915268783437907;0.014022801250379491;0.18021097215993007;0.39263324434475333;0.3915268783437907
7;0.50038277188873;5;8;0.49031485977417855;0.5079386540568152;0.47390360186035174;0.015477677286305341;0.20147209267398664;0.47532994484038504;0.47390360186035174
3;0.35569604545340283;5;12;0.463879194727955;0.46735314568879516;0.42695457997796415;0.018382664249891587;0.20944111912287539;0.42809339390914275;0.4269545799779642
7;0.12965059664660317;5;6;0.3593959047352001;0.3817274364805213;0.35273210192267124;0.014317740995023618;0.1651436268996559;0.35371424053535716;0.35273210192267124
12;0.31476439210584284;5;11;0.4573435057034392;0.46530381321182457;0.42596323202380687;0.018068805654309097;0.17382346263683393;0.4272833355284507;0.42596323202380687
35;0.45056428959643047;5;0;0.4344441848942716;0.5263194553444658;0.4543620297751569;0.03147336657029165;0.22067176015997775;0.45558553904015775;0.4543620297751569
27;0.39395292759949146;5;5;0.48239069274026913;0.513476737863581;0.4769110019779739;0.014536582968878548;0.1747979546793885;0.47849274568110794;0.4769110019779739
37;0.30072262169816766;5;19;0.39786737647937165;0.46642623828951413;0.42115780507829853;0.022514130294750384;0.18704507865145314;0.4223835261590674;0.42115780507829853
28;0.3349564062058038;5;10;0.3861756211732498;0.452897086974467;0.3936141334790573;0.023158973171139456;0.18890127413718555;0.3946859285541457;0.39361413347905744
5;0.1640503825133278;5;13;0.3414136229790028;0.40842754295660266;0.3593668284268603;0.021182835846633434;0.15709482488634674;0.3604258441522033;0.35936682842686024
6;0.2909403801474257;5;18;0.3730180605693257;0.44561704975174343;0.3934656051916872;0.020684203705755286;0.19961949702477494;0.39448050628156633;0.39346560519168716
7;0.24637504100334714;5;7;0.37247090435096064;0.47140848706941624;0.4138802753123827;0.028893841211153504;0.16655671158330015;0.4151751630805977;0.41388027531238264
34;0.18192412889742157;6;2;0.36037835239943333;0.3972631922761748;0.3711460865886064;0.0146160543865821;0.17349315376767982;0.3723110351121089;0.3711460865886064
44;0.22529332196935842;6;3;0.3847409831010964;0.417571982374207;0.37602517172758493;0.01495791319641159;0.1656392897812732;0.37726516710251407;0.3760251717275849
6;0.4470803169918238;6;17;0.47117073911496044;0.5308292653725863;0.4889790897782185;0.016121055039485428;0.1700391960512306;0.49085889268820077;0.4889790897782185
8;0.29396139943439836;6;4;0.3530549326604069;0.4490376142827252;0.38676625327362596;0.025336107746165598;0.17699999047764836;0.38800259666928005;0.38676625327362596
30;0.2839038818428341;6;14;0.4064299319918591;0.4498886728817313;0.4121707233444584;0.015520467439986764;0.19543738725726412;0.4134481300404536;0.4121707233444584
36;0.3818566451614148;6;9;0.4563041360953094;0.48646610340263674;0.4481002636950096;0.018075353726862177;0.19370289197262458;0.44959965881321623;0.4481002636950097
8;0.3087749038713724;6;15;0.4109567692143895;0.4463955442562738;0.41625306079040664;0.015340852447128898;0.19380907160586908;0.41756412555966715;0.4162530607904067
4;0.2891000424036026;6;11;0.4039060633339111;0.4348340684953734;0.40216443451974776;0.012713743885230767;0.17889037877423342;0.4034803916263029;0.40216443451974776
38;0.26654272361471654;6;1;0.3756542485855113;0.404998228110839;0.37920470577413806;0.010465542351581652;0.1778200186926384;0.38039164892000144;0.37920470577413806
33;0.37598677806766423;6;16;0.43579480271004967;0.5003596736390897;0.45460763903174284;0.021839292403792666;0.19855710204333243;0.45611677775662535;0.45460763903174284
8;0.47570800448324446;6;8;0.44028835553484297;0.4835884211564285;0.45246471059654886;0.012575592250532489;0.2097759749001566;0.45389509607216605;0.45246471059654886
29;0.25900926458379037;6;6;0.3896201167617883;0.4004518442140968;0.3676112952445482;0.014534392789502285;0.15940318044992302;0.36883845505669727;0.3676112952445482
1;0.3540815005161252;6;12;0.3992323831093364;0.44231269076113755;0.3982475958506387;0.014526124609392779;0.18747538354821525;0.39948986822177285;0.3982475958506388
35;0.44982668507523704;6;0;0.4000784989527466;0.4974775407677278;0.4272432097659928;0.02784615174647496;0.19502567587020692;0.4286118789245141;0.4272432097659928
12;0.16530019271801974;6;13;0.3269020324145453;0.3749849980356429;0.3386720457523586;0.015322465842482568;0.1535749124803324;0.3397629915280287;0.3386720457523585
12;0.27791053729461146;6;10;0.3500284945671106;0.4427976950820886;0.37989627370060997;0.025024238914897776;0.19050854929864505;0.3810125078326451;0.37989627370061
16;0.35592095081237773;6;19;0.42892972001808205;0.4573615408711425;0.4167365607201954;0.01867938338430476;0.1775244396231838;0.41814645534355693;0.4167365607201953
8;0.2856137102645383;6;18;0.3722898107869241;0.41480462283570774;0.3803288409747774;0.015589828732329666;0.18283337322463267;0.38149286141338334;0.3803288409747774
27;0.3964034167992946;6;5;0.4563511006529148;0.4942778952656488;0.4500912012857759;0.018459148016258312;0.18508645227655962;0.4516531153270876;0.4500912012857759
7;0.26322506977225707;6;7;0.3581360950474553;0.42692577552348976;0.38396878421452296;0.02211508595939317;0.1581806709927679;0.3852995589486395;0.38396878421452296
43;0.20344329618098614;7;2;0.3570584663347257;0.4044311363352926;0.3728777140266318;0.013592621402796002;0.17912871988701057;0.3741473666749911;0.3728777140266318
13;0.40019208846660936;7;17;0.45144320772849356;0.5201485420190471;0.47360409679485643;0.020227957861269002;0.16919628159629535;0.47559890554451933;0.47360409679485643
31;0.25519210116397356;7;14;0.3782975314693212;0.43097847919778887;0.3880090805268499;0.017830900885490792;0.17660334817251305;0.3893944391923436;0.3880090805268499
6;0.30745373796555664;7;4;0.3647862331315889;0.42636557975346445;0.39100603484201657;0.016777793370546967;0.18635269014479594;0.3923471445713561;0.39100603484201657
7;0.24218587484702858;7;11;0.37107180923818167;0.43062534154415266;0.39085148607153347;0.015878833444958884;0.18461486936306948;0.3922029711089416;0.39085148607153347
46;0.21028041439416856;7;3;0.34677761666043766;0.4019244567348644;0.35294035049344713;0.017771134176462814;0.16882404388919628;0.3541468793702771;0.35294035049344713
6;0.32779913610013456;7;15;0.413267163368332;0.437373539205923;0.40059118111947684;0.014406975767397837;0.1956789144525654;0.401933987585184;0.4005911811194769
37;0.23227119771079924;7;1;0.3598622715296098;0.38935624909371797;0.3622026769855695;0.01460234900006064;0.18408996261844895;0.363369863842497;0.36220267698556957
12;0.5041468127549962;7;12;0.44762680979557373;0.45608338574110285;0.41805538479760845;0.014462993189114053;0.19588076288274756;0.4195113128573388;0.41805538479760845
21;0.33936022223280177;7;9;0.42759563244068177;0.474153857305882;0.42438385444083265;0.019820021298804866;0.18084468616424038;0.42597978608091513;0.42438385444083265
21;0.36462617174588946;7;16;0.41286378842757365;0.4986591986134278;0.4415397831356979;0.026365544043674458;0.2033749644455804;0.4431004962332741;0.4415397831356979
29;0.4783346906479845;7;8;0.45156030946688175;0.4677196047533217;0.43009538584266815;0.014191534363524428;0.18770522796356903;0.43168378792575524;0.43009538584266815
20;0.20182304285199007;7;6;0.36382593986111234;0.39133842100060856;0.3615622518856278;0.01036647907742295;0.16520362190088128;0.36284900568631423;0.3615622518856278
13;0.15942717994201988;7;13;0.29569109032647956;0.3569650432554365;0.3245230961009517;0.017635698668727454;0.15049744887662803;0.3256635000801412;0.3245230961009517
8;0.2482388480211582;7;18;0.33940294599929355;0.3919943884550042;0.36016280763192493;0.018801848709807462;0.18378173137267528;0.3613186469258911;0.36016280763192493
16;0.29663371543225114;7;10;0.34186373590190755;0.38244448786258667;0.34623927526962284;0.01490153994638179;0.16996061860487838;0.34739444339979814;0.34623927526962284
19;0.31671909676011006;7;19;0.3987826946304802;0.4343498737138521;0.3919058612513941;0.018087678457183315;0.1713808204743681;0.39335097947404823;0.391905861251394
38;0.4111255748259572;7;0;0.38398043673713894;0.4771955880974465;0.40464865544454015;0.02661648270011546;0.1972807766939943;0.4060075537325516;0.40464865544454015
28;0.44456018185189117;7;5;0.44050815318100967;0.5065456662824168;0.4544444914130425;0.022095462190702797;0.2001102538347494;0.45611116400529866;0.4544444914130425
7;0.27317141751897644;7;7;0.34561331672253714;0.41054627084612866;0.36388625343533115;0.02323280614948088;0.15238733826279519;0.36527222273528226;0.36388625343533115
38;0.1921335943860254;8;2;0.3363931817131883;0.39380462195022575;0.3529950042708791;0.016036811713034907;0.17797484516460862;0.35425744476279314;0.35299500427087915
8;0.3809982337540172;8;17;0.43333488523841157;0.508908478313525;0.4478193589668313;0.023198778668597313;0.17043702471030445;0.44982014957458333;0.44781935896683134
39;0.22709262079267534;8;1;0.3195386168800354;0.3752921967079063;0.33875567980553845;0.017179326458313948;0.17730799010970763;0.33992022051809856;0.33875567980553845
31;0.2919587532455205;8;14;0.368258811018198;0.4264495961020617;0.3843690781640516;0.018772274370315076;0.19154007328007652;0.3857599759041982;0.38436907816405147
25;0.38184245621285384;8;16;0.40586730816256933;0.4654345449302223;0.41841062441835764;0.017744918400202293;0.18917527727874878;0.42006412528297127;0.41841062441835764
7;0.2837537428178953;8;4;0.32453103548633777;0.3980531034716363;0.35553185492367884;0.01939920752470778;0.17378387280726057;0.35684282397501027;0.3555318549236788
26;0.31018978327110913;8;6;0.39451329251597883;0.4220193503821219;0.3971401770649039;0.009165673014789705;0.17245476502280468;0.3987608587255354;0.39714017706490384
10;0.47330819101453125;8;12;0.41897117934662387;0.4507211702058482;0.39839278162951225;0.016829322600886265;0.19308552427047695;0.3998736864366922;0.39839278162951225
39;0.32263277016025976;8;9;0.40755350975559335;0.4409325605821949;0.402891380188858;0.01641560774326991;0.18569662967440345;0.40445803084830645;0.4028913801888579
6;0.22493856446885802;8;11;0.39114570667904464;0.39412494830446765;0.3656406871985382;0.011874546124434743;0.17670349489024711;0.367003512847975;0.3656406871985382
42;0.223900634117548;8;3;0.33791666691983063;0.38707968198858833;0.34426138244079935;0.014498564313525208;0.17862934285168833;0.3454561053493109;0.34426138244079924
8;0.31502325308884405;8;15;0.39067948238227335;0.41793298164584936;0.39013975185122773;0.013627872454807765;0.21150991599340455;0.391428229355776;0.39013975185122773
6;0.42562885576798704;8;8;0.43436387880014937;0.4771669440359388;0.4358905714088874;0.016618536552839673;0.18159139958884477;0.4377248605170975;0.43589057140888743
10;0.32371771985482145;8;10;0.33932308253567256;0.4087743868749321;0.35901832568423875;0.01984045826747538;0.19157615293919486;0.36022610529092425;0.3590183256842387
39;0.14765360799592112;8;13;0.29654109280712204;0.32408168794062414;0.2977381457614622;0.011728149719186254;0.15118145254577875;0.2987952760076081;0.29773814576146224
27;0.3052279932119447;8;19;0.39070346027378666;0.4262355254720785;0.3840031109702095;0.015748379310276377;0.17796422247410973;0.3854892931167388;0.38400311097020956
9;0.24905904474941598;8;18;0.32328743455402387;0.36916045136005343;0.33765391389500293;0.015635640520578163;0.18009612008903753;0.338790396342128;0.33765391389500293
36;0.3966807019168377;8;0;0.3633222400338717;0.4375991939365614;0.38324019886224975;0.021238811186250046;0.1992450831289217;0.3845673767462279;0.38324019886224975
27;0.40672224820739056;8;5;0.43049791183226993;0.48218622638931574;0.43405271491666797;0.022055318004088015;0.20860527113303462;0.43567889319969744;0.43405271491666797
7;0.2673534969931568;8;7;0.3354020435258634;0.41203101143165505;0.3594559086149442;0.024024811189233112;0.18137020930909806;0.36074046120010117;0.3594559086149442
9;0.3800171093309362;9;17;0.41508378490462083;0.4894745162510814;0.4286823732945344;0.0229143368170495;0.16857540667370072;0.4307304596458795;0.42868237329453446
36;0.21132460838694483;9;2;0.32905399644105776;0.37634305151032904;0.33622633553502307;0.016354766481703333;0.17670924414112063;0.3374823756247389;0.33622633553502307
6;0.3054809597426924;9;15;0.36473975646277124;0.401142352310178;0.3660534046767472;0.014829788700564353;0.19493108870126288;0.3674008244875778;0.36605340467674724
34;0.33979748377584607;9;14;0.3659860582728198;0.41402849473514736;0.36913866181046545;0.019118730967461844;0.18685265002232587;0.37057398473793113;0.36913866181046545
21;0.3604507966286487;9;16;0.3745255909547712;0.43345090624965954;0.39197947185919263;0.01854377185355706;0.17770334585379646;0.3936666854497863;0.3919794718591925
25;0.316233859228918;9;6;0.37972682463510127;0.42327231894814676;0.3883211388589835;0.012429490225406282;0.18339950773788294;0.3899346950095434;0.3883211388589835
42;0.22243895170913797;9;1;0.3251501171269734;0.3648334042783217;0.3283805419341764;0.014110366882855139;0.17918268321294797;0.3295553282233199;0.3283805419341764
12;0.5030849422928634;9;12;0.40826689186970516;0.4474507589209457;0.3970222289762975;0.015434642079961619;0.1983116163066826;0.398586879469759;0.3970222289762975
9;0.22737438027309637;9;11;0.3394990438031069;0.37381398982594716;0.3458096828646146;0.012062337439935893;0.16949534247480783;0.34719798475744773;0.34580968286461466
42;0.22651611084851847;9;3;0.32847946926525207;0.37793939823117884;0.33550466629754444;0.015698115006982708;0.18978339514241674;0.3366520778814431;0.33550466629754444
8;0.2726705062432097;9;4;0.3201330041289975;0.3707345962404782;0.3403654772681124;0.014880901312880751;0.17938909407972767;0.3416330078443989;0.34036547726811234
38;0.3226829911665622;9;9;0.38617952456918153;0.4244765030880412;0.38830178829976303;0.014989729979325907;0.18777125945727566;0.3898807688418299;0.38830178829976303
33;0.14076607562267884;9;13;0.2804594066773398;0.3035696679202009;0.27846488126245944;0.00973423636669235;0.14542764413493733;0.2795124185626761;0.27846488126245944
