level_0,index,experiment_id,boronate/boronic ester smiles,bromide smiles,product_smiles,solvent,base,ligand,palladium source,temperature,comment,yield,round_id,Unnamed: 20,smiles_ok,bromide_smiles,boronate_smiles,solvent_smiles,base_name,base_smiles,catalyst_smiles
467,522,,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O=C1NC2=C(Br)C=CC=C2N1,O=C(N1)NC(C1=CC=C2)=C2C3=CC=CC([N+]([O-])=O)=C3,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 14,6,Test set,,,O=C1NC2=C(Br)C=CC=C2N1,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
468,523,,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O=C1NC2=C(Br)C=CC=C2N1,O=C(N1)NC(C1=CC=C2)=C2C3=CC=CC([N+]([O-])=O)=C3,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 14,86,Test set,,,O=C1NC2=C(Br)C=CC=C2N1,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
469,524,,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O=C1NC2=C(Br)C=CC=C2N1,O=C(N1)NC(C1=CC=C2)=C2C3=CC=CC([N+]([O-])=O)=C3,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 14,86,Test set,,,O=C1NC2=C(Br)C=CC=C2N1,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
470,525,,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O=C1NC2=C(Br)C=CC=C2N1,O=C(N1)NC(C1=CC=C2)=C2C3=CC=CC([N+]([O-])=O)=C3,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 14,82,Test set,,,O=C1NC2=C(Br)C=CC=C2N1,[O-][N+](C1=CC([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)=CC=C1)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
471,526,,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O=C1NC2=C(C(Br)=CC=C2)N1,O=C1NC2=C(C(C3=C(C(F)=CC=C3)F)=CC=C2)N1,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 15,16,Test set,,,O=C1NC2=C(C(Br)=CC=C2)N1,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
472,527,,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O=C1NC2=C(C(Br)=CC=C2)N1,O=C1NC2=C(C(C3=C(C(F)=CC=C3)F)=CC=C2)N1,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 15,60,Test set,,,O=C1NC2=C(C(Br)=CC=C2)N1,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
473,528,,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O=C1NC2=C(C(Br)=CC=C2)N1,O=C1NC2=C(C(C3=C(C(F)=CC=C3)F)=CC=C2)N1,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 15,30,Test set,,,O=C1NC2=C(C(Br)=CC=C2)N1,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
474,529,,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O=C1NC2=C(C(Br)=CC=C2)N1,O=C1NC2=C(C(C3=C(C(F)=CC=C3)F)=CC=C2)N1,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 15,60,Test set,,,O=C1NC2=C(C(Br)=CC=C2)N1,FC1=C([B@-]2(OC(C[N+](C3)2C)=O)OC3=O)C=CC=C1F,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
475,530,,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=CN=N1,C1(C2=CC=NC=C2)=CC=CN=N1,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 16,0,Test set,,,BrC1=CC=CN=N1,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
476,531,,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=CN=N1,C1(C2=CC=NC=C2)=CC=CN=N1,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 16,35,Test set,,,BrC1=CC=CN=N1,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
477,532,,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=CN=N1,C1(C2=CC=NC=C2)=CC=CN=N1,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 16,0,Test set,,,BrC1=CC=CN=N1,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
478,533,,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,BrC1=CC=CN=N1,C1(C2=CC=NC=C2)=CC=CN=N1,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 16,3,Test set,,,BrC1=CC=CN=N1,O=C1O[B@-]2(C3=CC=NC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
479,534,,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,OC(C1=CNC2=C1C=CC(Br)=C2)=O,FC(F)(F)OC1=CC=C(C=C1)C2=CC3=C(C(C(O)=O)=CN3)C=C2,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 17,53,Test set,,,OC(C1=CNC2=C1C=CC(Br)=C2)=O,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
480,535,,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,OC(C1=CNC2=C1C=CC(Br)=C2)=O,FC(F)(F)OC1=CC=C(C=C1)C2=CC3=C(C(C(O)=O)=CN3)C=C2,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 17,81,Test set,,,OC(C1=CNC2=C1C=CC(Br)=C2)=O,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
481,536,,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,OC(C1=CNC2=C1C=CC(Br)=C2)=O,FC(F)(F)OC1=CC=C(C=C1)C2=CC3=C(C(C(O)=O)=CN3)C=C2,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 17,60,Test set,,,OC(C1=CNC2=C1C=CC(Br)=C2)=O,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
482,537,,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,OC(C1=CNC2=C1C=CC(Br)=C2)=O,FC(F)(F)OC1=CC=C(C=C1)C2=CC3=C(C(C(O)=O)=CN3)C=C2,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 17,45,Test set,,,OC(C1=CNC2=C1C=CC(Br)=C2)=O,O=C1O[B@-]2(C(C=C3)=CC=C3OC(F)(F)F)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
483,538,,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C(OC(C)(C)C)N1C=CC=C1C2=CNC3=C2C(N4CCN(C(OC(C)(C)C)=O)CC4)=NC=N3,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 18,10,Test set,,,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
484,539,,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C(OC(C)(C)C)N1C=CC=C1C2=CNC3=C2C(N4CCN(C(OC(C)(C)C)=O)CC4)=NC=N3,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 18,17,Test set,,,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
485,540,,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C(OC(C)(C)C)N1C=CC=C1C2=CNC3=C2C(N4CCN(C(OC(C)(C)C)=O)CC4)=NC=N3,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 18,14,Test set,,,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
486,541,,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C(OC(C)(C)C)N1C=CC=C1C2=CNC3=C2C(N4CCN(C(OC(C)(C)C)=O)CC4)=NC=N3,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 18,3,Test set,,,O=C(OC(C)(C)C)N(CC1)CCN1C2=NC=NC3=C2C(Br)=CN3,O=C1O[B@-]2(C3=CC=CN3C(OC(C)(C)C)=O)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
487,542,,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,N#CC1=CC(Br)=CS1,N#CC1=CC(C2=CC=C(C#N)S2)=CS1,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 19,80,Test set,,,N#CC1=CC(Br)=CS1,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
488,543,,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,N#CC1=CC(Br)=CS1,N#CC1=CC(C2=CC=C(C#N)S2)=CS1,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 19,59,Test set,,,N#CC1=CC(Br)=CS1,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
489,544,,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,N#CC1=CC(Br)=CS1,N#CC1=CC(C2=CC=C(C#N)S2)=CS1,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 19,63,Test set,,,N#CC1=CC(Br)=CS1,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
490,545,,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,N#CC1=CC(Br)=CS1,N#CC1=CC(C2=CC=C(C#N)S2)=CS1,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 19,7,Test set,,,N#CC1=CC(Br)=CS1,O=C1O[B@-]2(C3=CC=C(C#N)S3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
491,546,,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O=C(O)C1=C(Br)OC=C1,O=C(O)C1=C(OC=C1)C2=CC([N+]([O-])=O)=CC=C2,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 20,18,Test set,,,O=C(O)C1=C(Br)OC=C1,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
492,547,,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O=C(O)C1=C(Br)OC=C1,O=C(O)C1=C(OC=C1)C2=CC([N+]([O-])=O)=CC=C2,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 20,44,Test set,,,O=C(O)C1=C(Br)OC=C1,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
493,548,,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O=C(O)C1=C(Br)OC=C1,O=C(O)C1=C(OC=C1)C2=CC([N+]([O-])=O)=CC=C2,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 20,46,Test set,,,O=C(O)C1=C(Br)OC=C1,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
494,549,,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O=C(O)C1=C(Br)OC=C1,O=C(O)C1=C(OC=C1)C2=CC([N+]([O-])=O)=CC=C2,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 20,57,Test set,,,O=C(O)C1=C(Br)OC=C1,O=C1O[B@-]2(C3=CC([N+]([O-])=O)=CC=C3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
495,550,,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,BrC1=CN=CC2=C1C=CC=C2,C1(C2=CN=CC3=C2C=CC=C3)=CC4=C(C=CC=C4)C5=C1C=CC=C5,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 21,59,Test set,,,BrC1=CN=CC2=C1C=CC=C2,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
496,551,,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,BrC1=CN=CC2=C1C=CC=C2,C1(C2=CN=CC3=C2C=CC=C3)=CC4=C(C=CC=C4)C5=C1C=CC=C5,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 21,65,Test set,,,BrC1=CN=CC2=C1C=CC=C2,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
497,552,,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,BrC1=CN=CC2=C1C=CC=C2,C1(C2=CN=CC3=C2C=CC=C3)=CC4=C(C=CC=C4)C5=C1C=CC=C5,"1,4-dioxane:water (5:1)",Na2CO3,SPhos,SPhosPdG4,100,Product 21,60,Test set,,,BrC1=CN=CC2=C1C=CC=C2,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
498,553,,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,BrC1=CN=CC2=C1C=CC=C2,C1(C2=CN=CC3=C2C=CC=C3)=CC4=C(C=CC=C4)C5=C1C=CC=C5,"1,4-dioxane:water (5:1)",Na2CO3,PPh3,Pd(PPh3)4,100,Product 21,65,Test set,,,BrC1=CN=CC2=C1C=CC=C2,O=C1O[B@-]2(C3=CC4=C(C=CC=C4)C5=C3C=CC=C5)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],[Pd].C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3
499,554,,O=C1O[B@-]2(C3=CN=CS3)OC(C[N+](C1)2C)=O,FC1=CN=C(Br)C=N1,FC(N=C1)=CN=C1C2=CN=CS2,"1,4-dioxane:water (5:1)",K3PO4,SPhos,SPhosPdG4,60,Product 22,5,Test set,,,FC1=CN=C(Br)C=N1,O=C1O[B@-]2(C3=CN=CS3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,potassium phosphate,O=P([O-])([O-])[O-].[K+].[K+].[K+],CNC1=C(C2=C([Pd]OS(=O)(C)=O)C=CC=C2)C=CC=C1.COC3=CC=CC(OC)=C3C4=CC=CC=C4P(C5CCCCC5)C6CCCCC6
500,555,,O=C1O[B@-]2(C3=CN=CS3)OC(C[N+](C1)2C)=O,FC1=CN=C(Br)C=N1,FC(N=C1)=CN=C1C2=CN=CS2,"1,4-dioxane:water (5:1)",Na2CO3,XPhos,XPhosPdG4,100,Product 22,33,Test set,,,FC1=CN=C(Br)C=N1,O=C1O[B@-]2(C3=CN=CS3)OC(C[N+](C1)2C)=O,O1CCOCC1.O,sodium carbonate,O=C([O-])[O-].[Na+].[Na+],CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C([P+](C3CCCCC3)([Pd-2]4(OS(C)(=O)=O)C(C=CC=C5)=C5C6=C([NH+]4C)C=CC=C6)C7CCCCC7)C=CC=C2
