inchikey;block;smiles;smiles+ chemdraw;flag;lowest_price;pubchem_cid;urls
FTMWTPXTDPUKOJ-UHFFFAOYNA-N;Nc1cccc([Xe])c1[N+](=O)[O-];Nc1cccc(I)c1[N+](=O)[O-].Nc1cccc(Br)c1[N+](=O)[O-];Nc1cccc(I)c1[N+](=O)[O-].Nc1cccc(Br)c1[N+](=O)[O-];Y;10.0;66676204!!21852072;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-1706!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63205&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1330
ISQFTMGIESDPKD-UHFFFAOYNA-N;N#Cc1ccc([Xe])cc1C(F)(F)F;N#Cc1ccc(I)cc1C(F)(F)F.N#Cc1ccc(Br)cc1C(F)(F)F;N#Cc1ccc(I)cc1C(F)(F)F.N#Cc1ccc(Br)cc1C(F)(F)F;Y;10.0;16218337!!22337825;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=28679&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/678759?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7564$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32126&ExtHyperLink=1
XIBZUFITZHIYRU-UHFFFAOYNA-N;O=Cc1c(F)cccc1[Xe];O=Cc1c(F)cccc1I.O=Cc1c(F)cccc1Br;O=Cc1c(F)cccc1I.O=Cc1c(F)cccc1Br;Y;10.0;11096976!!22473977;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=36980&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/682489?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7650$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30111&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/709824?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
SZMWIPOLSHMKMN-UHFFFAOYNA-N;Nc1ccc(F)c(F)c1[Xe];Nc1ccc(F)c(F)c1Br;Nc1ccc(F)c(F)c1Br;Y;10.0;22731604;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30197&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2338$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds023361?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
LSKXATQBQXVMNO-UHFFFAOYNA-N;Cc1c([Xe])cccc1C#N;Cc1c(Br)cccc1C#N;Cc1c(Br)cccc1C#N;Y;10.0;23433537;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63520&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1835$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds020017?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
DNPSNZIMMSLXKZ-UHFFFAOYNA-N;O=[N+]([O-])c1ccc(OC(F)(F)F)c([Xe])c1;O=[N+]([O-])c1ccc(OC(F)(F)F)c(I)c1.O=[N+]([O-])c1ccc(OC(F)(F)F)c(Br)c1;O=[N+]([O-])c1ccc(OC(F)(F)F)c(I)c1.O=[N+]([O-])c1ccc(OC(F)(F)F)c(Br)c1;Y;10.0;56604200!!24721641;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=44160&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?QC-7852$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=9062&ExtHyperLink=1
YNLAVZDOBXXHIC-UHFFFAOYNA-N;O=Cc1cccc(F)c1[Xe];O=Cc1cccc(F)c1I.O=Cc1cccc(F)c1Br;O=Cc1cccc(F)c1I.O=Cc1cccc(F)c1Br;Y;10.0;34174485!!24820504;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77438&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?QI-2554!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30203&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2260$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds024706?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
JWQPGWBVQPSHBA-HKCKLEJFNA-N;O=C(O)c1ccc([Xe])cc1C(F)(F)F;O=C(O)c1ccc(I)cc1C(F)(F)F.O=C(O)c1ccc(Br)cc1C(F)(F)F;O=C(O)c1ccc(I)cc1C(F)(F)F.O=C(O)c1ccc(Br)cc1C(F)(F)F;Y;10.0;17733364!!25067392;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32189&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?QC-9746!!http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4954$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32187&ExtHyperLink=1
HCEHXPLXBZHNNQ-UHFFFAOYNA-N;Nc1cc(OC(F)(F)F)ccc1[Xe];Nc1cc(OC(F)(F)F)ccc1Br;Nc1cc(OC(F)(F)F)ccc1Br;Y;10.0;26985111;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7467$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=93152&ExtHyperLink=1
PVFFFBMWNFHDDL-UHFFFAOYNA-N;Oc1cc(F)cc([Xe])c1;Oc1cc(F)cc(Br)c1;Oc1cc(F)cc(Br)c1;Y;10.0;21904636;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0444$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30115&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/675857?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
BERCECQMKQVEEA-NSKAINJBNA-N;O=C(O)c1cccc(F)c1[Xe];O=C(O)c1cccc(F)c1I.O=C(O)c1cccc(F)c1Br;O=C(O)c1cccc(F)c1I.O=C(O)c1cccc(F)c1Br;Y;10.0;22320308!!302622;http://www.combi-blocks.com/cgi-bin/find.cgi?QA-0413$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=63080&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1164$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=2563&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds002241?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
WOTARNWUFFFTIN-UHFFFAOYNA-N;COC(=O)c1cc([Xe])ccc1C;COC(=O)c1cc(I)ccc1C.COC(=O)c1cc(Br)ccc1C;COC(=O)c1cc(I)ccc1C.COC(=O)c1cc(Br)ccc1C;Y;10.0;25067352!!316201;http://www.combi-blocks.com/cgi-bin/find.cgi?YC-0330$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=135743&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1093$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=64553&ExtHyperLink=1
AHEPQQICGZWTJS-UHFFFAOYNA-N;COc1ccc([Xe])c(C=O)c1;COc1ccc(I)c(C=O)c1.COc1ccc(Br)c(C=O)c1;COc1ccc(I)c(C=O)c1.COc1ccc(Br)c(C=O)c1;Y;10.0;10858258!!344480;https://www.sigmaaldrich.com/catalog/product/aldrich/754765?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7733$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=38325&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/702390?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
UTBPHAHSDTYYDZ-UHFFFAOYNA-N;O=Cc1cc(O)ccc1[Xe];O=Cc1cc(O)ccc1I.O=Cc1cc(O)ccc1Br;O=Cc1cc(O)ccc1I.O=Cc1cc(O)ccc1Br;Y;10.0;279261!!387179;http://www.combi-blocks.com/cgi-bin/find.cgi?ST-5082$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=103756&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds016912?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?CA-4272$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=25181&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/710814?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
ZPAOJZXCZYAPBK-UHFFFAOYNA-N;CNCc1cccc([Xe])c1;CNCc1cccc(Br)c1;CNCc1cccc(Br)c1;Y;10.0;457588;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2173$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=78491&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/631159?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
JTWBKWJWLIVYER-UHFFFAOYNA-N;O=[N+]([O-])c1cc(C(F)(F)F)ccc1[Xe];O=[N+]([O-])c1cc(C(F)(F)F)ccc1I.O=[N+]([O-])c1cc(C(F)(F)F)ccc1Br;O=[N+]([O-])c1cc(C(F)(F)F)ccc1I.O=[N+]([O-])c1cc(C(F)(F)F)ccc1Br;Y;10.0;14502062!!520706;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-3157$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=103536&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1167$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=735&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/365777?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
VAMAVUFWICUORJ-UHFFFAOYNA-N;NCCc1ccc([Xe])cc1;NCCc1ccc(Br)cc1;NCCc1ccc(Br)cc1;Y;10.0;533915;http://www.combi-blocks.com/cgi-bin/find.cgi?AM-1624$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=8771&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/189308?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
FWINDUMFFCBMTI-UHFFFAOYNA-N;O=Cc1ccc([Xe])cc1[N+](=O)[O-];O=Cc1ccc(Br)cc1[N+](=O)[O-];O=Cc1ccc(Br)cc1[N+](=O)[O-];Y;10.0;608099;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1618$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=65116&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/758213?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/756628?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
RQYRPSGSRZUUTA-NSKAINJBNA-N;O=C1Cc2cc([Xe])ccc2N1;O=C1Cc2cc(I)ccc2N1.O=C1Cc2cc(Br)ccc2N1;O=C1Cc2cc(I)ccc2N1.O=C1Cc2cc(Br)ccc2N1;Y;10.0;9838045!!611193;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-8575!!http://www.combi-blocks.com/cgi-bin/find.cgi?IN-0071$$https://www.sigmaaldrich.com/catalog/product/aldrich/586552?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
RTYFEPVPJUQVHL-UHFFFAOYNA-N;COc1cccc(OC)c1[Xe];COc1cccc(OC)c1I.COc1cccc(OC)c1Br;COc1cccc(OC)c1I.COc1cccc(OC)c1Br;Y;10.0;11391407!!612296;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77639&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/638137?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?QF-3890$$https://www.sigmaaldrich.com/catalog/product/aldrich/767034?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
VATYEMUKNCFNGH-UHFFFAOYNA-N;Oc1ccc([Xe])c(C(F)(F)F)c1;Oc1ccc(Br)c(C(F)(F)F)c1;Oc1ccc(Br)c(C(F)(F)F)c1;Y;10.0;22277307;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-0811$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=30049&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds021925?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
ALDOBHDLVJBOPH-UHFFFAOYNA-N;Nc1cc(F)ccc1[Xe];Nc1cc(F)ccc1I.Nc1cc(F)ccc1Br;Nc1cc(F)ccc1I.Nc1cc(F)ccc1Br;Y;10.0;2774512!!2773317;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77629&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/763489?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7479$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=4773&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/528900?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
WOSTVVWVHVZEMQ-UHFFFAOYNA-N;COC(=O)c1ccc([Xe])cc1O;COC(=O)c1ccc(I)cc1O.COC(=O)c1ccc(Br)cc1O;COC(=O)c1ccc(I)cc1O.COC(=O)c1ccc(Br)cc1O;Y;10.0;11380407!!13983552;http://www.combi-blocks.com/cgi-bin/find.cgi?QA-4248$$https://www.sigmaaldrich.com/catalog/product/aldrich/652636?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?CA-5066$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=92450&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/jrd0832?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
WKUDIUZQNGBLSG-UHFFFAOYNA-N;Oc1cccc([Xe])c1;Oc1cccc(I)c1.Oc1cccc(Br)c1;Oc1cccc(I)c1.Oc1cccc(Br)c1;Y;10.0;12272!!11563;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-4025$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=238&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/i10007?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1188&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2005$$https://www.sigmaaldrich.com/catalog/product/sial/18000?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral$$https://www.sigmaaldrich.com/catalog/product/aldrich/101079?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
LMWCLCRWCINRKH-UHFFFAOYNA-N;O=C1CCCc2ccc([Xe])cc21;O=C1CCCc2ccc(Br)cc21;O=C1CCCc2ccc(Br)cc21;Y;10.0;252731;http://www.combi-blocks.com/cgi-bin/find.cgi?ST-6747$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=37559&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/708453?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
VFGMIZHVFZETSJ-UHFFFAOYNA-N;Oc1cc(C(F)(F)F)ccc1[Xe];Oc1cc(C(F)(F)F)ccc1Br;Oc1cc(C(F)(F)F)ccc1Br;Y;10.0;21914470;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2302$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=61836&ExtHyperLink=1
PJAXXRNXXYUCRP-UHFFFAOYNA-N;[Xe]c1ccc(N2CCNCC2)cc1;Ic1ccc(N2CCNCC2)cc1.Brc1ccc(N2CCNCC2)cc1;Ic1ccc(N2CCNCC2)cc1.Brc1ccc(N2CCNCC2)cc1;Y;10.0;4147845!!2735629;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-8039$$https://www.sigmaaldrich.com/catalog/product/aldrich/t159891!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7566$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=13112&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/724580?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
AUEXQUZQEVDTRA-UHFFFAOYNA-N;[Xe]c1ccc2cc3ccccc3cc2c1;Brc1ccc2cc3ccccc3cc2c1;Brc1ccc2cc3ccccc3cc2c1;Y;10.0;12346099;http://www.combi-blocks.com/cgi-bin/find.cgi?SS-8746$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=34849&ExtHyperLink=1
DPADSOCUUMXHMC-UHFFFAOYNA-N;[Xe]c1ccc(N2CCOCC2)cc1;Ic1ccc(N2CCOCC2)cc1.Brc1ccc(N2CCOCC2)cc1;Ic1ccc(N2CCOCC2)cc1.Brc1ccc(N2CCOCC2)cc1;Y;10.0;2795358!!11622851;http://www.combi-blocks.com/cgi-bin/find.cgi?QH-2664$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=56535&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/736406?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1437$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32558&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/591777?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
IUJUIZPHRRSZFV-UHFFFAOYNA-N;NCCc1ccccc1[Xe];NCCc1ccccc1Br;NCCc1ccccc1Br;Y;10.0;2734091;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-1233$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=56540&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/534099?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
YFKOGESXUHRODP-NSKAINJBNA-N;O=C(O)Cc1ccc([Xe])cc1;O=C(O)Cc1ccc(I)cc1.O=C(O)Cc1ccc(Br)cc1;O=C(O)Cc1ccc(I)cc1.O=C(O)Cc1ccc(Br)cc1;Y;10.0;137214!!74654;http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7940$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32589&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds004489?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7455$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=173&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/138673?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
AAUZHTKVRBVAJR-UHFFFAOYNA-N;Cc1ccc([Xe])c([N+](=O)[O-])c1;Cc1ccc(I)c([N+](=O)[O-])c1.Cc1ccc(Br)c([N+](=O)[O-])c1;Cc1ccc(I)c([N+](=O)[O-])c1.Cc1ccc(Br)c([N+](=O)[O-])c1;Y;10.0;138455!!79224;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2615$$https://www.sigmaaldrich.com/catalog/product/aldrich/540447?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?AN-1067$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=555&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/424870?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
CGHLBXKAHLKYFB-UHFFFAOYNA-N;N#Cc1ccc(N)c([Xe])c1;N#Cc1ccc(N)c(I)c1.N#Cc1ccc(N)c(Br)c1;N#Cc1ccc(N)c(I)c1.N#Cc1ccc(N)c(Br)c1;Y;10.0;4416395!!1515279;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-0986$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=29032&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/657123?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-2110$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=15778&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/642770?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
SPUULIYNVYRYLU-UHFFFAOYNA-N;Fc1ccc([Xe])c(C(F)(F)F)c1;Fc1ccc(I)c(C(F)(F)F)c1.Fc1ccc(Br)c(C(F)(F)F)c1;Fc1ccc(I)c(C(F)(F)F)c1.Fc1ccc(Br)c(C(F)(F)F)c1;Y;10.0;44630781!!520983;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=18401&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?HC-2957!!http://www.combi-blocks.com/cgi-bin/find.cgi?OS-7716$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1921&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/546909?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
RHIYRQCAWXJRMA-UHFFFAOYNA-N;CC(O)c1ccccc1[Xe];CC(O)c1ccccc1Br.CC(O)c1ccccc1Br.CC(O)c1ccccc1Br;CC(O)c1ccccc1Br.CC(O)c1ccccc1Br.CC(O)c1ccccc1Br;Y;10.0;6950331!!2734868!!95455;http://www.combi-blocks.com/cgi-bin/find.cgi?OR-0814$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=91429&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/327247?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OR-4113$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=77056&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/429791?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?QB-1192$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=79637&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/s412627
GMLVEKVWLYEOFD-UHFFFAOYNA-N;[Xe]c1ccc2c(c1)OCCO2;Ic1ccc2c(c1)OCCO2.Brc1ccc2c(c1)OCCO2;Ic1ccc2c(c1)OCCO2.Brc1ccc2c(c1)OCCO2;Y;10.0;2776176!!104141;http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=56841&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/cds013599?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral!!http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1134$$https://www.sigmaaldrich.com/catalog/product/aldrich/538523?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
OFDSLPJRLYQHRL-UHFFFAOYNA-N;[Xe]c1cccc2cnccc12;Ic1cccc2cnccc12.Brc1cccc2cnccc12;Ic1cccc2cnccc12.Brc1cccc2cnccc12;Y;10.0;11391181!!736487;http://www.combi-blocks.com/cgi-bin/find.cgi?QC-9008$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=115251&ExtHyperLink=1!!http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=32433&ExtHyperLink=1$$http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6000$$https://www.sigmaaldrich.com/catalog/product/aldrich/594261?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
VTHJWBRFYSHIOO-UHFFFAOYNA-N;Oc1cc(F)ccc1[Xe];Oc1cc(F)ccc1Br;Oc1cc(F)ccc1Br;Y;10.0;2724600;http://www.combi-blocks.com/cgi-bin/find.cgi?OT-1636$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=1934&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/380350?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
UUOFPLGGWXUQPS-KUJMMBRENA-N;O=C(O)CCc1ccc([Xe])cc1;O=C(O)CCc1ccc(I)cc1.O=C(O)CCc1ccc(Br)cc1;O=C(O)CCc1ccc(I)cc1.O=C(O)CCc1ccc(Br)cc1;Y;10.0;233238!!2735609;http://www.combi-blocks.com/cgi-bin/find.cgi?QA-9107$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=27798&ExtHyperLink=1!!http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6653$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=12220&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/595438?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
ASWPQVYQRYSJLG-UHFFFAOYNA-N;Nc1cc([Xe])cc(C(F)(F)F)c1;Nc1cc(Br)cc(C(F)(F)F)c1;Nc1cc(Br)cc(C(F)(F)F)c1;Y;10.0;2735880;http://www.combi-blocks.com/cgi-bin/find.cgi?HC-6321$$http://www.oakwoodchemical.com/ProductsList.aspx?CategoryID=-2&txtSearch=4032&ExtHyperLink=1$$https://www.sigmaaldrich.com/catalog/product/aldrich/539813?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral
KFCUHGWHOFRXTK-UHFFFAOYNA-N;CCOc1cc([Xe])ccc1C#N;CCOc1cc(Br)ccc1C#N;CCOc1cc(Br)ccc1C#N;Y;10.0;59578396;http://www.combi-blocks.com/cgi-bin/find.cgi?QB-3363
